GeoFIPS,GeoName,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
05001,"Arkansas, AR",22914,23867,23593,27285,29248,27107,28845,30559,33336,34326,34150,36514,37936,40981,40197,40139,41863,43565,45225,47447,51909,59772,58426,64520,61998
05003,"Ashley, AR",21665,21501,21369,23099,23489,24745,26164,27244,27276,27779,29532,31588,31430,32079,31945,33023,33840,34647,36107,38318,39913,43389,43540,45107,47973
05005,"Baxter, AR",22076,22838,23539,23921,24765,25852,27681,29109,29729,28965,29472,30563,32160,32183,34264,34424,34905,36131,36884,38452,41240,44535,44190,46263,48272
05007,"Benton, AR",31230,33566,34489,35957,39034,41951,45693,48998,52762,48219,49145,57212,67082,63965,72956,77808,80906,82914,90185,82922,83109,105578,108539,116244,120594
05009,"Boone, AR",21144,21221,21978,22580,23852,24689,25983,27162,27777,27594,28575,29616,30551,30740,32576,32914,33300,34088,35470,36411,38689,43091,42859,43959,46825
05011,"Bradley, AR",18214,20120,20378,21645,23528,23273,24274,25683,25483,25631,28019,29018,31351,31777,33981,35136,36034,37216,38852,40230,43227,47691,47939,49024,51688
05013,"Calhoun, AR",19143,20109,20862,21213,22239,22780,22860,24101,25231,25381,26221,27726,29078,29640,31411,32927,34521,35041,36445,39003,42642,46800,46167,48337,52035
05015,"Carroll, AR",18485,19378,19039,19670,22155,22534,23233,25493,26004,24266,24765,25202,26835,27933,31284,30138,30745,32350,33112,32492,34966,41310,41851,40869,45250
05017,"Chicot, AR",18553,19090,18712,21246,22164,22428,23118,25918,26556,27118,28014,30479,32922,35946,33726,33107,33973,35315,35940,38244,44310,48531,46902,50151,51481
05019,"Clark, AR",18987,20080,20294,21676,22621,23351,24505,25880,26373,26946,28235,29457,31337,30913,32252,33028,33940,35326,36430,38392,41657,43596,42448,44594,46783
05021,"Clay, AR",20063,19945,19687,22843,23654,23438,24487,26498,28340,28397,28221,29120,30784,32695,31515,30206,31339,33501,34219,34862,39311,44413,44275,46675,47192
05023,"Cleburne, AR",21783,22268,22494,22693,24018,24625,25824,27141,29008,28396,29756,31617,33317,33946,35489,35739,35449,36642,37834,39420,44010,48201,47933,49644,52409
05025,"Cleveland, AR",21541,22875,22891,23621,25959,26559,26668,28282,29805,28077,28836,28804,30576,32761,35702,37060,36963,39330,41607,41433,42222,49811,52655,52021,56794
05027,"Columbia, AR",21155,21655,21804,22683,23958,25308,27153,28645,30532,28815,29963,31681,33710,33492,35673,34715,34771,36902,36974,38091,41340,44786,45009,48000,49741
05029,"Conway, AR",22412,22749,22664,23556,24987,25544,26137,28397,28969,28960,30168,32389,33446,35138,37014,36512,36111,36899,38356,38832,41850,46776,48812,48964,51282
05031,"Craighead, AR",22400,22496,23194,24775,25298,26002,26654,27927,28806,28896,30448,32483,33675,33848,34674,35121,35550,36221,36918,38554,42298,47249,46945,48695,50720
05033,"Crawford, AR",19028,19409,19441,20418,21499,22726,24214,25245,26465,26195,27408,28519,29390,29678,30747,31453,32245,33098,34008,35307,38151,41845,41931,43422,45258
05035,"Crittenden, AR",20284,21564,21790,23693,24776,24888,26454,27820,28552,28179,29019,30717,31678,32943,33388,33781,34874,35566,36291,37957,41844,45616,45412,46343,47489
05037,"Cross, AR",18914,19923,19502,22918,23981,23043,24482,25725,27480,28770,29290,30401,31348,32292,32415,31780,32385,34023,33875,35880,40251,43466,42684,45178,46008
05039,"Dallas, AR",20364,19882,20350,20809,22097,23176,24300,25835,26742,27388,28036,27845,28289,28303,30257,31418,33172,34694,36728,39386,43724,46961,47129,49072,51824
05041,"Desha, AR",18619,19792,19846,23663,23428,23937,25098,27464,29325,29906,30545,32896,33219,36935,34519,34555,34323,36193,36712,38211,44635,49968,48826,51940,52490
05043,"Drew, AR",20021,20517,20748,22856,24861,25473,26114,27577,28823,28276,29982,31481,32556,33458,33736,33935,34709,36247,36987,38521,42862,46495,46616,48037,49891
05045,"Faulkner, AR",22814,23314,23531,24145,25320,26425,27981,29471,30344,30542,31628,32758,33452,33691,34794,35482,36221,37196,38693,40359,44413,47949,47981,50381,52556
05047,"Franklin, AR",19748,20739,20818,21851,23521,23619,23646,24924,25768,24761,25973,26865,29029,29279,31844,31737,31931,32948,34084,33926,35788,41281,42975,42829,47157
05049,"Fulton, AR",17075,16923,17241,17710,17940,18554,19606,20372,21521,22395,23299,24636,25076,25100,26488,26125,26484,27301,28428,28908,32659,35372,34815,35634,36902
05051,"Garland, AR",23653,24408,24709,25606,26906,28386,30136,31335,31561,31610,32227,33583,34754,33888,35578,36476,37406,38345,39353,41376,45084,48540,48493,51137,53635
05053,"Grant, AR",22584,23266,23911,25211,25356,26446,27316,29762,28917,29331,30854,31870,32912,32885,34136,35601,36472,37543,38432,40360,43023,46490,47568,49889,52550
05055,"Greene, AR",19773,20045,19911,21722,23123,23172,24160,24796,26324,26940,27860,28704,30782,31722,31743,32113,32374,33050,34119,35697,39295,42149,41673,43697,44671
05057,"Hempstead, AR",19517,21058,20611,21217,22393,22131,22040,23542,24424,24227,25216,26417,27831,27760,29874,29726,30027,32012,33256,33456,35577,41258,44056,42599,46617
05059,"Hot Spring, AR",18638,19356,19562,20378,22251,23150,23811,24801,25200,25193,25516,26623,27125,26884,28323,28829,29574,30329,31244,32279,35033,37846,38146,39522,41293
05061,"Howard, AR",21481,22085,21595,22134,24748,24944,24269,26817,26662,24948,25732,26924,29071,30869,33764,33886,33693,35704,36813,34913,35877,44237,49425,46340,52293
05063,"Independence, AR",21107,22249,22423,23409,25049,25948,27139,28362,28967,28239,28997,30211,29958,30239,31476,32666,33438,34227,34876,35947,38638,43241,45238,47155,49157
05065,"Izard, AR",17928,19271,19807,20261,21386,21261,22032,23377,24336,23821,24512,25684,26855,26985,27789,28216,28443,29061,30245,30704,32900,34845,35479,37284,39333
05067,"Jackson, AR",20516,21960,21245,23762,23431,22153,22897,23609,25858,25516,26746,28603,30965,33913,34125,34335,34381,36298,37042,37686,42128,44723,46315,51262,50459
05069,"Jefferson, AR",20079,21093,22009,23284,24449,24869,25600,27041,27820,28404,28952,30195,30785,31204,31570,31694,32191,33246,33832,35205,38388,41473,41503,43436,44232
05071,"Johnson, AR",18310,19252,19498,19917,20900,21029,20828,22329,23467,22478,23318,24375,25640,26432,27681,27953,28367,28764,29268,29497,31832,35402,35830,35290,37274
05073,"Lafayette, AR",19503,20867,20600,21703,24385,23971,23904,25850,26766,25779,25366,27614,30435,32423,34473,33935,34417,35291,36400,37074,40542,47973,50336,50473,55234
05075,"Lawrence, AR",18790,19274,19392,21883,22069,21235,21915,23119,24749,25237,25413,26311,28654,30130,30810,30998,31971,32894,33298,34133,38967,40871,42867,44095,43454
05077,"Lee, AR",15802,17489,15886,21502,20411,18486,20435,23500,23330,22391,23105,27536,26023,27737,24646,24614,25653,27850,27488,30025,33059,38835,37417,38558,40453
05079,"Lincoln, AR",16040,16289,15672,17900,19429,18789,18975,20704,20672,20550,21375,21497,23122,25863,24596,23978,24006,25731,26834,27270,29361,32973,33785,33699,36032
05081,"Little River, AR",20135,20160,20348,21767,23536,23726,24431,27011,28637,27854,29104,30131,30123,30513,32550,33365,33486,33912,34237,34439,37544,41193,42104,43769,47040
05083,"Logan, AR",18604,19998,20085,21014,22358,23196,23964,26416,27728,26228,27146,27794,29780,29852,32590,32093,31386,32942,33579,33171,35514,39532,41225,41277,44503
05085,"Lonoke, AR",22847,24408,24602,26541,27174,27719,28991,30507,31601,31908,32668,33616,34732,35399,35763,36460,37458,37887,39394,40632,44888,49504,48790,51732,53746
05087,"Madison, AR",19237,20527,20716,21826,24035,24275,23905,25187,25171,23635,24359,24937,27665,29548,32480,32679,32489,35572,35092,34084,35140,43489,45332,42908,49116
05089,"Marion, AR",17262,17342,17578,18522,20079,20825,22124,23314,23526,23859,24193,24948,25513,26650,27711,29472,28533,29312,30178,31312,33801,37859,37177,38533,40556
05091,"Miller, AR",21702,21699,21676,22432,23827,24635,25752,27486,27733,27344,28621,29826,30597,29463,30794,31380,32434,32569,33693,34836,37875,41095,40367,42505,44980
05093,"Mississippi, AR",18789,26270,27561,27261,25202,23080,24748,25890,27161,26065,27665,30498,27810,29719,29606,28648,29148,30305,32359,35221,37967,45653,44455,47747,52873
05095,"Monroe, AR",18330,19638,18760,22363,22666,22870,24086,24691,26432,25701,26746,28754,29897,35108,30942,29372,30547,31236,31974,34015,39358,43112,42112,46171,45207
05097,"Montgomery, AR",18200,18924,18876,19708,20767,20954,21023,22266,23145,23117,23438,24488,25687,26499,27299,27587,28364,29906,31243,31739,34615,38381,38847,40431,43048
05099,"Nevada, AR",19151,20495,21188,21822,24008,24188,24699,26103,26864,25673,27276,28192,28385,27999,29594,30891,30966,31987,32767,33366,35339,39620,40770,40118,43035
05101,"Newton, AR",15234,16868,17423,17740,19469,19310,20474,21430,21972,21981,23094,23977,25269,25127,26970,27387,27932,28672,30291,32625,35333,39591,38229,39680,41851
05103,"Ouachita, AR",19504,19858,20525,21265,23086,24143,25589,26679,28499,29160,30662,31425,32000,32335,33441,34206,34564,35546,37800,39517,43398,47352,48245,50691,53075
05105,"Perry, AR",20655,22026,21892,22913,23968,24491,25366,26520,27190,27680,29358,30801,31367,31419,31964,33221,33681,35167,36180,37312,40358,44388,46390,47450,50849
05107,"Phillips, AR",17656,19085,18507,21683,22463,21964,22909,25738,26119,26008,26363,28487,28304,30121,29236,28849,30187,32220,33038,35405,40209,46409,45037,46628,46172
05109,"Pike, AR",17992,19605,19500,20227,22292,23323,23234,25434,26031,25497,25574,26976,27774,27895,30113,31351,31263,32736,33748,33371,35458,41098,42482,42029,46345
05111,"Poinsett, AR",18698,20405,20197,23550,24463,24055,24992,25516,27630,27090,27570,28181,28718,30600,29807,29447,30677,31909,32705,34710,38605,43285,44279,46991,47523
05113,"Polk, AR",17599,18668,17869,18533,20264,20899,20931,22491,23982,23081,23749,24361,26181,26488,28757,28535,28455,29668,31156,31262,33863,38353,40318,40041,44039
05115,"Pope, AR",21228,21966,22358,23061,24505,25861,26256,27310,28543,27498,28692,29645,30847,30895,31995,32928,33221,33945,35230,35998,37836,41793,41929,43273,45559
05117,"Prairie, AR",19792,20129,19467,23620,24664,22885,23828,25339,28585,29123,28316,28567,30669,34619,33539,31246,32805,34657,35240,34354,40855,44887,44683,49477,47967
05119,"Pulaski, AR",30467,32356,33390,35173,36370,38814,40064,42436,42524,41441,41348,42673,45400,43641,45266,46870,47589,48383,49264,51353,55853,61313,60467,64790,67740
05121,"Randolph, AR",17655,18679,19061,20555,21592,21735,22662,24095,24423,25340,26256,26837,27799,28389,29779,28989,30558,32029,32510,33464,36989,40731,40779,41145,43312
05123,"St. Francis, AR",16755,17333,17606,18516,20147,19843,20106,21214,22010,22563,22934,24737,24234,25856,26140,26032,26697,27838,28692,30337,33384,36880,36191,37393,38259
05125,"Saline, AR",23466,24409,24618,25153,27666,28599,29847,31589,32941,33116,33881,35623,37083,37104,38400,39010,40536,40915,42139,43378,47179,51701,51281,53951,56086
05127,"Scott, AR",18587,19921,19089,19347,21407,21368,20171,21544,22240,21416,22012,22252,24858,26095,28050,28736,29036,30902,32012,31528,33799,39896,41285,40376,44492
05129,"Searcy, AR",15879,16449,16968,18268,20017,20091,21056,22299,23286,23836,24431,25494,25660,25494,26943,26842,26062,27081,27369,28444,31702,35520,33389,35513,37061
05131,"Sebastian, AR",25616,25170,25397,26513,28849,29764,31425,31884,33463,32433,32930,35746,36544,36520,38236,39082,39268,39981,40787,42756,45171,48665,47513,49341,51559
05133,"Sevier, AR",20106,21397,19748,20456,22275,22427,21977,24037,24159,23149,23536,23860,26514,27758,30613,30657,31439,32672,33967,33105,35459,42291,45592,43575,48016
05135,"Sharp, AR",16788,17833,18037,18782,21201,22082,23028,24478,25754,25939,26840,26876,27993,28388,31294,31748,31703,32646,34112,34873,37069,41724,43902,43484,46346
05137,"Stone, AR",17323,17866,18068,18982,20018,20602,20911,22880,23787,23965,24505,25519,26244,26553,29165,29482,29052,29883,30947,31262,34164,38604,36960,37992,39858
05139,"Union, AR",25502,26994,28874,27954,29475,32445,36700,38578,42110,36750,37795,40529,44556,42492,43562,40760,38729,41879,42649,44846,50477,52366,52406,55608,57817
05141,"Van Buren, AR",17898,19045,19133,19354,20673,21218,22148,22730,23673,23964,25272,27730,27668,28041,30002,30270,29929,30347,31471,32749,35940,39474,39069,40746,42757
05143,"Washington, AR",22145,22506,23359,24233,26494,27594,28683,29254,29198,28203,29069,30217,32105,32959,34821,36429,37189,38498,39121,40471,44910,49802,49314,51419,54752
05145,"White, AR",19214,19973,20549,21875,22994,23666,24832,26589,28732,28429,29696,30659,31658,31627,32695,33082,33800,34922,36457,37040,40640,43985,43915,45927,48191
05147,"Woodruff, AR",18693,19594,18789,22791,22543,21712,22269,24379,28479,26441,27608,30027,33250,37886,35829,33866,34641,36889,36724,37987,45780,50755,51339,58747,56453
05149,"Yell, AR",19852,21199,20873,21627,22981,23511,22710,24589,25295,23650,24862,26133,26938,28980,31482,31836,31829,33532,34826,34845,36422,42749,45415,44644,48409
06001,"Alameda, CA",38818,39290,39063,39978,41472,42921,46093,47750,48349,45893,47624,50425,52286,54120,56999,61610,65209,69254,74192,79984,88182,98657,100110,104460,111268
06003,"Alpine, CA",27635,33764,33669,34995,32589,33584,32627,35410,37726,38420,41831,53893,56094,54361,60930,63357,69615,67957,73487,78380,75766,74653,69311,78472,88146
06005,"Amador, CA",24236,26468,27318,28343,29774,29818,31468,32783,33890,33042,34327,34844,35629,36365,37923,39750,40295,41230,41827,43900,47311,50040,48230,50637,53703
06007,"Butte, CA",23103,24747,25076,25918,27353,28071,29791,31301,31806,31868,32994,33669,34536,35366,36600,39347,40653,41568,42612,45912,51342,56051,54273,57045,61191
06009,"Calaveras, CA",25768,27856,28594,29694,30814,31562,33243,35107,36079,35585,36743,37521,37411,37754,39761,42693,44046,45874,47344,50144,54133,56739,56105,59024,64051
06011,"Colusa, CA",25763,24704,24146,27601,26885,27023,27488,32112,38177,40740,40294,40311,36667,39497,34839,39266,41192,41189,45620,44699,56351,59578,57589,61296,61656
06013,"Contra Costa, CA",44926,46750,45990,46959,49555,51875,55749,57499,58263,53921,53630,57220,61049,60376,62371,67047,70257,74770,78509,80354,87843,94780,96617,102184,108259
06015,"Del Norte, CA",18944,18893,18915,20107,21708,22015,23537,24715,25857,25993,27355,28190,28587,29538,31466,33056,34083,34326,35060,36526,41464,44670,44956,46919,50144
06017,"El Dorado, CA",37018,38438,38817,39625,41414,42961,45304,46762,48203,46674,48230,50368,52427,53847,56231,58842,62104,63355,66059,69023,74018,79498,79990,84850,89554
06019,"Fresno, CA",23069,23460,24611,25863,26923,27597,29137,30293,30454,30176,31181,32667,33284,34420,36379,38288,39065,39594,40602,42636,48320,52056,51116,53386,57584
06021,"Glenn, CA",19718,21449,21677,22582,24480,24893,24563,29216,29994,30925,32114,34053,34952,37910,36444,38923,40125,40429,42539,43121,49678,52440,52081,55064,58305
06023,"Humboldt, CA",23853,25779,26325,27853,29446,29840,31282,32246,32816,33085,35491,35896,36189,36748,38337,40612,41608,42848,43858,45760,50138,54062,53864,56165,62031
06025,"Imperial, CA",19108,20723,22995,23381,23530,24097,25334,26270,28108,27867,29124,31225,31427,32625,33756,36118,35248,35579,35211,37662,46450,48581,46422,48248,52117
06027,"Inyo, CA",25518,29887,29889,31258,34385,36095,38571,39553,42280,41363,42443,43611,45312,45771,48563,50928,54678,56238,54814,57680,59781,61205,59967,67788,72766
06029,"Kern, CA",21463,22337,23116,23974,24985,26034,27293,28861,29194,28590,30669,32140,33729,34301,36164,36534,36172,36580,37566,39301,44612,46978,45289,47452,50641
06031,"Kings, CA",17382,18473,20159,22104,23201,23663,23514,26563,25479,24494,26345,29313,28635,29655,32830,32758,34192,35431,35083,36435,41497,43931,43286,44338,47718
06033,"Lake, CA",23781,24795,25736,26168,26568,26722,28083,29238,29594,29672,31079,31435,31987,32606,34171,35763,36608,38160,38962,40193,43965,46985,45772,48323,52606
06035,"Lassen, CA",18596,19113,20169,21156,21687,22292,23805,24905,26750,26202,27583,28253,28144,28552,29550,31161,32402,32249,32730,32815,38004,40835,41082,43760,48818
06037,"Los Angeles, CA",29938,30783,31342,32655,34494,36606,39784,41765,42732,41229,42794,45437,48072,47537,50047,53061,54742,56627,58994,62591,67889,73575,74714,78745,83888
06039,"Madera, CA",18876,20100,21264,22035,23665,24126,24905,26800,26478,25595,28122,29346,30915,32088,33822,34349,35964,36908,37455,39073,44088,47950,45952,47071,51225
06041,"Marin, CA",68518,73417,70831,71504,76517,80034,86274,88333,89322,81770,83245,89199,94979,95459,102019,109260,113208,119039,128066,136592,145431,165660,168508,180661,190891
06043,"Mariposa, CA",22422,24168,24926,25649,28313,29557,31371,33037,34105,34556,36244,36741,37669,38323,40816,43709,46928,49114,51060,53858,57206,60501,61280,65784,70855
06045,"Mendocino, CA",25157,27821,28273,28769,29613,29830,31822,33603,34438,34822,37856,37650,37248,37861,40051,41674,42473,43727,45234,47010,52343,56503,55500,57889,62438
06047,"Merced, CA",19851,20813,21532,22910,24467,24839,25255,27971,26809,26855,27985,29816,30245,31488,34236,35164,35623,36405,36823,38423,44023,47939,46377,46796,51481
06049,"Modoc, CA",20767,22526,25027,25253,25755,27383,27930,30145,33033,34678,35088,36351,36296,37622,40660,42423,43102,43265,43706,46475,54211,56011,59345,60680,68353
06051,"Mono, CA",26501,29786,30996,34274,35830,38459,37171,37698,39089,38355,40528,41156,40317,41169,42699,44095,45321,51071,49820,54933,60540,63543,66439,69431,75036
06053,"Monterey, CA",31468,31627,31852,33333,34337,35856,39070,40621,40435,40094,41004,41450,42871,44354,46375,49760,50849,51873,52360,55690,60857,64947,65611,69644,74175
06055,"Napa, CA",38046,40891,40968,41027,41480,43781,45918,47390,47212,46041,46721,48200,52826,54307,58255,62802,66433,68093,69039,73298,83021,87446,89224,96148,103017
06057,"Nevada, CA",31091,33774,33898,35122,37838,39031,42079,44042,43798,43670,45649,47203,48683,49171,51351,53107,55352,55976,57305,60440,65075,70627,71651,76225,80346
06059,"Orange, CA",37918,39097,39681,41653,43948,46849,50360,50670,49571,46192,48645,51263,54318,53541,55457,59238,61184,63510,66056,69616,75080,81861,84577,89480,94034
06061,"Placer, CA",37356,40503,40018,41238,43207,44390,46336,46918,47800,46208,47679,49606,52286,52935,55196,58511,60585,62801,64808,67667,73223,79633,80551,83911,87751
06063,"Plumas, CA",25813,28792,29248,30737,32909,32845,34829,35702,37198,37641,39409,39558,39086,40321,42887,44023,44553,45906,47535,49299,54496,58769,60396,65278,71569
06065,"Riverside, CA",24378,25497,25928,26872,27898,29226,30795,31497,31615,30615,30972,32433,32850,33595,34822,36631,38092,39100,40619,43122,47600,51584,51449,53350,56404
06067,"Sacramento, CA",29968,31542,31984,33121,34253,35225,36975,38310,39055,37892,38278,39645,40607,41559,43443,45839,46878,48274,50292,52551,57575,61795,62314,65388,69693
06069,"San Benito, CA",28804,27711,27699,29030,30510,31674,34115,36659,36718,35974,35928,36934,37874,39289,40383,44022,46231,48561,50113,54121,60646,62398,62415,65041,69967
06071,"San Bernardino, CA",22719,23631,24353,25406,26680,27610,28874,29882,29963,28955,29436,30773,31260,31887,33379,35176,36417,37305,38655,41078,45341,49824,49214,50698,53991
06073,"San Diego, CA",33680,34192,35306,37102,39831,41457,43473,44352,44776,42884,43890,46118,47707,48653,50923,53366,55082,56977,59022,62058,67479,73319,75055,79921,84312
06075,"San Francisco, CA",56873,56610,55101,55558,59294,64790,71398,74402,74712,71500,75266,79893,86572,87287,96029,103603,110427,117264,126910,127302,136856,160328,153759,162335,171497
06077,"San Joaquin, CA",25037,26223,26612,27620,28715,29693,31082,31964,32003,31955,32595,32939,33617,34771,36266,38437,39752,40865,42302,45284,51630,56068,56457,58160,63017
06079,"San Luis Obispo, CA",27991,30341,31286,32380,34151,35336,37745,39634,39504,39021,40064,42220,43668,44773,47058,49919,51124,53633,55482,59023,63182,68653,68999,73274,77564
06081,"San Mateo, CA",60152,58377,54966,55712,59805,64351,71196,75009,74407,71230,73095,78683,86408,85558,90765,99085,103811,114031,123326,129067,141322,174510,162109,171038,179656
06083,"Santa Barbara, CA",33149,33833,33590,35218,39165,41163,44226,45186,45037,43923,45155,47840,49988,49095,51453,54328,54886,57029,59670,62413,69116,76898,78437,83529,88347
06085,"Santa Clara, CA",53991,51332,48570,49057,50509,52884,57611,61760,60928,56816,60861,65675,71676,71578,77043,83758,90091,97638,106551,112573,122266,145029,141894,149429,157620
06087,"Santa Cruz, CA",39298,39611,38990,39581,41075,41417,43669,45656,46666,45308,48844,49297,51737,52270,54097,56935,58545,62116,64905,69475,76958,88568,82838,87608,93580
06089,"Shasta, CA",25538,27466,27892,28318,28875,29352,31302,32582,32669,33096,34492,34978,35505,35789,37896,40234,41284,42692,43818,45647,51208,54425,54551,57160,61769
06091,"Sierra, CA",23421,25560,24537,24926,25664,26237,26359,27705,28172,29909,31945,33655,35047,35377,37087,36501,37795,38624,39756,41762,45370,47424,51014,52839,56704
06093,"Siskiyou, CA",23020,24414,25234,25706,27225,26948,28881,30219,31663,30695,31805,33248,33570,34301,36558,39580,40616,41409,42266,43374,49601,52859,52374,55090,61164
06095,"Solano, CA",28244,30187,30931,32098,32965,33987,35768,37429,38004,37518,37655,38629,38966,40013,41183,43584,45437,46639,48563,51607,58630,59802,60904,63212,67744
06097,"Sonoma, CA",36389,38091,38104,38524,38865,40023,42764,44055,43214,41550,42814,44466,46257,47536,49848,53609,55532,57881,61096,65926,72602,78446,78666,83375,88832
